"","Pubchem","mmass","model_prediction"
"2665",5282379,300.20893014,18.5943977864583
"2717",5282347,424.334130652,19.6092106119792
"2720",5280518,142.02660868,11.1341023763021
"2730",5280322,NA,20.7131380208333
"2754",5280938,568.281837084,14.2205240885417
"2762",5280613,465.345734232,15.3516536458333
"2817",5288905,383.142760647,6.18499145507812
"2880",5280473,794.621311112,13.1911051432292
"2881",5280346,318.18310932,16.1614680989583
"2943",5280825,532.428031036,14.11814453125
"2944",5280826,546.407295594,14.5951953125
"2945",5280827,560.422945658,15.1440869140625
"2946",5280828,576.41786028,15.9350651041667
"2964",5283640,412.370516158,23.2972428385417
"2988",5280797,1197.423518197,10.1277335611979
"2994",5280796,1181.428603575,12.0849300130208
"3150",5282283,594.52232535,16.7525390625
"3262",5283471,594.52232535,16.7525390625
"3906",5283523,674.488656244,14.5191829427083
"4019",5287971,757.562155053,16.9510677083333
"4183",5288075,781.562155053,16.9029296875
"4972",5283496,717.530855409,13.1287841796875
"5048",5289133,767.546504989,13.3474568684896
"6206",5283591,705.591049878,13.4903238932292
"6207",5283590,703.575399814,15.045634765625
"6209",5280886,354.240624198,16.312548828125
"6220",5280701,318.219494826,18.0155078125
"6226",5283159,318.219494826,18.0155078125
"6365",5281895,528.166532556,13.4146402994792
"6770",5280733,320.23514489,17.0654296875
"6771",5283171,336.230059512,16.1542317708333
"6813",5283660,398.354866094,17.6988639322917
"7272",5283597,843.731900454,15.32255859375
"7337",5282310,509.480794887,13.9342692057292
"7737",5280658,654.381427298,14.8111490885417
"7738",5280413,586.318827042,14.0550162760417
"7767",5281546,955.162552487,9.64886881510417
"7770",5281081,305.101170605,11.0927392578125
"7774",5280659,518.256226786,13.2094612630208
"7783",5280533,158.057908808,9.15865804036458
"7795",5288409,990.327505266,10.071396484375
"7856",5289090,300.20893014,16.4584586588542
"8133",5282349,410.318480588,19.183564453125
"8191",5280507,210.089208936,12.9915885416667
"8513",5283449,321.266779369,16.0542366536458
"8514",5282272,349.298079497,16.3521354166667
"8515",5282273,375.313729561,13.8218684895833
"8521",5283162,318.219494826,20.4285481770833
"8527",5282309,327.313729561,11.6157666015625
"8553",5280371,202.026608673,14.02744140625
"8555",5280372,342.13146768,10.704765625
"8561",5281534,218.167065328,15.114130859375
"8716",5280795,384.33921603,21.6162548828125
"8730",5281077,144.034192617,12.7650520833333
"8823",5288826,285.136493479,1.50839192708333
"8852",5284570,285.136493479,8.32541829427083
"8951",5284585,349.082933722,10.7702555338542
"8970",5281040,585.21044242,20.3691861979167
"8994",5284603,315.147058165,8.61364095052083
"9153",5280965,923.487849915,14.331083984375
"9159",5281078,433.210052351,9.82563232421875
"9228",5280980,199.048072403,9.07530436197917
"9230",5281071,337.167793607,11.7500455729167
"9282",5281099,665.304740595,14.2242057291667
"9317",5284549,324.02721908,9.25241536458333
"9323",5281037,424.145677956,14.0758430989583
"9352",5281104,416.329045274,16.2886393229167
"9391",5284569,299.152143543,9.219892578125
"9449",5284607,450.349780716,24.8977718098958
"9459",5282054,223.120843415,10.5709375
"9560",5281006,389.104541423,9.84553304036458
"9587",5280954,634.289030952,13.6058414713542
"9590",5284596,327.147058165,1.83103576660156
"9599",5284604,301.131408101,5.40817545572917
"9631",5281042,1028.560955278,14.349404296875
"9687",5282165,827.466720543,13.7475439453125
"9747",5282242,410.03547558,9.43494222005208
"10483",5280417,330.073952802,15.4897688802083
"10585",5280537,313.131408101,11.6420068359375
"10592",5280520,270.05282343,10.4446630859375
"10677",5281635,244.037173366,14.63349609375
"10735",5281616,270.05282343,15.3538102213542
"10736",5281946,284.068473494,15.4960481770833
"10752",5281296,256.109944378,11.9981722005208
"10827",5281701,302.042652674,11.5694319661458
"10838",5280960,272.068473494,14.8083561197917
"10882",5281612,300.063388116,12.0981005859375
"10901",5280511,134.073164942,12.6569612630208
"10914",5281292,286.047738052,11.7461507161458
"10946",5284474,211.110947431,11.1070670572917
"11061",5281426,162.031694053,10.8788826497396
"11071",5281865,223.157228921,10.0049576822917
"11171",5281641,410.172938564,17.3939013671875
"11193",5281167,100.088815006,10.9639078776042
"11207",5283547,580.428031036,15.1363151041667
"11260",5281297,378.18310932,15.4321614583333
"11277",5281553,136.125200512,14.299453125
"11281",5281769,516.126776232,13.08693359375
"11363",5281832,285.100107973,11.3851871744792
"11418",5281532,220.18271539,19.2257047526042
"11459",5281818,417.189985611,4.77111938476563
"11496",5280953,212.094963016,10.0801725260417
"11743",5281718,390.131467668,11.611005859375
"11767",5284457,324.063388116,16.2460416666667
"11796",5281803,300.063388116,12.2313688151042
"11845",5280666,300.063388116,12.0981005859375
"11875",5281633,396.1572885,15.4522607421875
"11880",5281780,516.126776232,13.8914876302083
"11899",5281631,228.042258744,12.9285270182292
"11937",5281783,206.094294314,16.2700764973958
"11950",5281643,464.095476104,10.5300960286458
"11971",5281670,302.042652674,13.9504752604167
"11977",5281678,332.05321736,12.1775170898438
"11994",5281416,178.026608673,10.4270865885417
"12007",5281600,538.089996796,15.0541861979167
"12045",5281640,258.05282343,13.3655460611979
"12619",5281794,276.172544634,16.9168359375
"12648",5281168,98.073164942,7.97430419921875
"12859",5284649,270.05282343,10.7085384114583
"12864",5280551,284.068473494,11.314189453125
"12901",5281636,258.05282343,13.3655460611979
"13197",5282146,180.042258744,10.434453125
"13752",5281706,300.063388116,12.6142903645833
"13848",5281166,210.125594442,11.3162223307292
"13996",5281343,178.02660868,9.94357096354167
"14197",5281254,254.057908808,11.3304541015625
"14232",5284476,197.095297367,12.0841422526042
"14494",5280691,276.158625904,9.56770751953125
"14642",5275725,322.214409448,17.2035904947917
"14643",5275726,350.245709576,19.1193033854167
"14683",5281332,392.198759384,15.4379052734375
"14776",5280459,448.100561482,11.6058040364583
"14790",5281146,172.0524295,8.92725260416667
"14843",5281779,298.047738052,12.1001904296875
"14875",5281849,307.120843415,12.5418562825521
"14876",5281850,323.115758037,12.55609375
"15007",5284639,432.10564686,11.4977962239583
"15023",5281611,270.05282343,11.0616202799479
"15033",5282074,286.047738052,13.4313370768229
"15046",5281809,336.099773622,16.1061555989583
"15068",5281806,336.099773622,12.2832999674479
"15143",5281789,354.1103383,10.6056111653646
"15145",5281804,284.068473486,13.0457080078125
"15162",5281575,258.089208936,13.357763671875
"15285",5281419,406.178023942,13.6514624023437
"15287",5281051,504.084517488,13.4665323893229
"15310",5282938,332.256274262,14.3359244791667
"15312",5282942,298.250794954,21.5117415364583
"15333",5281842,265.073893223,14.5229524739583
"15355",5280460,192.042258738,11.6360009765625
"16133",5281404,182.08439833,11.4989518229167
"16335",5281775,356.162373878,13.935556640625
"16408",5281724,312.136159128,12.140498046875
"16518",5280637,448.100561482,10.8820084635417
"16620",5280866,282.198365454,16.550595703125
"16717",5281650,410.172938564,15.05443359375
"16751",5281249,380.198759384,18.3928499348958
"16755",5281252,552.433116423,14.6705859375
"16968",5283544,590.433510344,14.278134765625
"16972",5281516,204.187800768,16.9678743489583
"17009",5275520,168.115029756,13.3014436848958
"17448",5281797,354.110338308,10.6056111653646
"17452",5281162,196.146329884,20.593212890625
"17468",5281805,282.05282343,11.9879386393229
"17471",5281607,254.057908808,13.5638216145833
"17483",5281671,420.1572885,15.6279524739583
"17484",5281642,302.042652674,12.0195703125
"17671",5280662,222.125594442,11.8815380859375
"17720",5281246,552.433116423,19.1060481770833
"17774",5281229,600.417860283,18.8732942708333
"18199",5280804,464.095476104,10.5300960286458
"18266",5282102,448.100561482,10.2830485026042
"18278",5281666,300.063388116,13.4388012695313
"19385",5281157,299.079372531,11.9240291341146
"19397",5281838,355.141972787,10.3004020182292
"19765",5281163,128.083729628,11.9502018229167
"20234",5281715,338.151809192,13.6122737630208
"21677",5281161,530.46989585,15.689658203125
"21896",5281790,248.104859,14.7187532552083
"22344",5281244,584.422945663,19.2504817708333
"22346",5280841,164.047344122,12.1128922526042
"22407",5284648,270.05282343,10.7085384114583
"22410",5281801,286.047738052,12.1307389322917
"22569",5284645,320.162373878,15.7714599609375
"22689",5282452,421.168936466,14.1869596354167
"22713",5281811,300.063388116,11.1097298177083
"40021",5280567,176.047344122,9.77238850911458
"40112",5280527,251.079372531,10.0820475260417
"40240",5282108,192.151415262,14.3636181640625
"40442",5280882,334.214409448,16.2469368489583
"40449",5280715,336.230059512,16.0925472005208
"40609",5280752,814.144002016,12.1014168294271
"40610",5282153,638.111914028,10.7602237955729
"40738",5284267,416.329045274,17.4803743489583
"40815",5280585,452.36543078,24.4514615885417
"40821",5281059,416.329045274,17.65271484375
"41814",5281522,204.187800773,21.4247770182292
"42086",5281026,312.23005951,19.7161295572917
"42102",5280727,350.209324066,13.7656461588542
"42298",5280878,496.26070819,14.679248046875
"42332",5283560,379.248759843,13.6446476236979
"42418",5280743,336.23005951,16.9875130208333
"42538",5280394,NA,16.7124039713542
"42556",5281517,204.187800773,17.6241845703125
"91807",5281242,568.428031043,18.712939453125
"8516",53245830,372.266445018,14.3723665364583
"1243",5318532,192.02700261,10.1288671875
"1719",5320546,542.485151984,15.2102506510417
"1947",5324279,59.037113787,4.92232137044271
"2166",5312830,296.23514489,19.051513671875
"2170",5312981,320.23514489,15.9614176432292
"2395",5311211,316.203844762,19.8469368489583
"2530",5322095,878.736340868,18.1120930989583
"2551",5317750,284.068473486,11.2954671223958
"2801",5312508,276.20893014,15.4350911458333
"3903",5311263,436.258990658,21.102412109375
"8511",5312513,296.271530396,21.755419921875
"8717",5324346,318.155512541,11.9228889973958
"9096",5323714,225.038570337,12.9092456054687
"9112",5311068,200.131348522,10.1953597005208
"9261",5311054,1154.749927302,15.840322265625
"9296",5311304,357.194008357,10.0493400065104
"9313",5311017,239.167399677,11.8202311197917
"9492",5311071,398.354866094,19.5639143880208
"10729",5319013,382.141638436,13.1921207682292
"10902",5315892,134.073164942,12.6569612630208
"10903",5315912,176.083729628,13.9036604817708
"11063",5318557,208.109944378,14.9844856770833
"11385",5317388,500.336255916,15.0462125651042
"11576",5318865,530.310435096,9.74907063802083
"12217",5312440,268.240230268,22.9396761067708
"14895",5315190,412.370516158,22.8438118489583
"14904",5320083,366.110338308,12.34388671875
"14919",5317600,346.250794954,21.622333984375
"14933",5320218,258.05282343,10.4659554036458
"14963",5317309,260.177630012,17.2321354166667
"15119",5316543,568.304955788,13.2459879557292
"15148",5320318,230.094294314,13.4848095703125
"15234",5316533,500.336255916,15.6299951171875
"15332",5321255,524.110732238,17.7700455729167
"16754",5317426,218.167065326,21.5183430989583
"16977",5316534,218.167065326,13.5101765950521
"17060",5315433,230.13067982,15.6113883463542
"17620",5317425,230.13067982,13.6333854166667
"17644",5322111,204.187800773,21.4247770182292
"18156",5319688,270.089208936,11.967314453125
"18163",5312889,212.141244506,15.4880110677083
"19281",5321977,246.089208936,12.1372119140625
"19357",5321980,272.068473494,12.3307731119792
"40392",5312529,306.255880332,21.3369694010417
"40428",5316113,326.100167552,10.7541097005208
"42024",5312554,336.302830528,21.0104947916667
"40791",53297342,243.085520541,7.13093098958333
"42181",53297438,193.085126606,2.8213682047526
"42187",53297437,223.095691291,8.45181396484375
"42209",53297439,223.095691291,9.14460123697917
"42232",53297445,350.10016754,10.1497265625
"42247",53297447,348.084517475,9.85061848958333
"42248",53297442,195.100776671,1.14375396728516
"42249",53297441,225.111341355,3.89178059895833
"40027",53356705,724.06483075,9.6823779296875
"14535",53461849,395.085931245,8.11877604166667
"91",53477677,811.690118957,12.5769710286458
"193",53477679,566.055020376,5.30586873372396
"271",53477688,284.141244506,15.1673128255208
"280",53477690,292.240230268,17.77767578125
"487",53477707,379.111460519,10.6653873697917
"543",53477714,636.992468873,10.9235457356771
"571",53477716,483.301844245,13.0164168294271
"767",53477720,260.011959972,11.637421875
"882",53477721,337.056267627,9.74847086588542
"921",53477723,426.386166222,15.529580078125
"1073",53477726,587.066588115,8.3133984375
"1149",53477731,277.117489371,9.6338525390625
"1150",53477732,402.349780716,16.6724641927083
"1158",53477733,411.034500127,7.72413411458333
"1203",53477735,304.046037292,9.2515185546875
"1273",53477736,748.508525778,8.26176432291667
"1323",53477739,1055.431705989,13.7081494140625
"1381",53477741,425.153325333,5.96607991536458
"1657",53477753,625.346211479,12.2109293619792
"1662",53477755,568.324747756,13.3829020182292
"1664",53477756,513.276023425,13.7666097005208
"1717",53477758,1006.436457016,14.1971354166667
"1775",53477762,600.41786028,20.0386263020833
"1804",53477765,470.266838948,14.2128369140625
"1822",53477767,610.189770418,11.8008089192708
"1869",53477771,NA,1.96341776529948
"2001",53477508,909.214588057,3.85760131835938
"2014",53477776,304.203844762,15.7224837239583
"2065",53477778,518.186022444,9.51969563802083
"2079",53477780,NA,1.96341776529948
"2101",53477781,368.219888756,14.625634765625
"2135",53477783,352.134444568,17.7306380208333
"2242",53477785,967.607965049,10.2408056640625
"2399",53477792,481.249808675,16.1120084635417
"2412",53477794,678.631481868,20.1938785807292
"2681",53477806,1105.376174075,7.97832275390625
"2684",53477807,402.349780716,18.301728515625
"2692",53477814,389.072311621,10.1994124348958
"2705",53477815,1027.329223883,5.91682657877604
"2726",53477827,897.141817045,2.14108194986979
"2780",53477844,192.02700261,7.33458658854167
"2782",53477845,1079.360525926,11.0350244140625
"2784",53477846,1109.407474203,12.0975284830729
"2791",53477849,1117.470074459,8.04927978515625
"2793",53477850,1031.360524011,11.566884765625
"2794",53477851,917.219673435,7.83905598958333
"2799",53477855,917.219673435,7.83905598958333
"2855",53477877,1364.496421084,11.7031811523438
"2890",53477888,734.694082124,18.4055777994792
"2893",53477889,670.568881612,20.0813248697917
"2894",53477890,696.584531676,19.671123046875
"2895",53477891,676.615831804,20.2864225260417
"2896",53477892,674.60018174,20.8686051432292
"2897",53477893,704.647131932,19.8733251953125
"2899",53477894,680.647131932,16.7007291666667
"2901",53477895,861.617741875,12.8513818359375
"2904",53477896,364.224974134,13.941591796875
"2912",53477897,418.344695338,18.2010546875
"2913",53477898,418.344695338,15.7547265625
"2931",53477899,1638.538798986,14.0831477864583
"2958",53477900,396.33921603,18.927548828125
"2967",53477901,398.354866094,18.4394547526042
"2985",53477902,418.344695338,16.9969954427083
"2986",53477903,418.344695338,16.9969954427083
"2987",53477904,532.306989202,14.70806640625
"2991",53477905,402.349780716,17.364091796875
"2993",53477906,418.344695338,16.288046875
"2997",53477907,449.314123491,12.2339908854167
"3006",53477909,442.344695338,19.4731315104167
"3010",53477910,490.121327498,4.79411580403646
"3011",53477911,536.15886422,1.24121164957682
"3012",53477912,390.056327206,11.0090120442708
"3897",53478599,410.243340114,16.11013671875
"3898",53478600,438.274640242,13.3146118164063
"3900",53478601,434.243340594,18.0007063802083
"3909",53478602,700.504306309,13.6556868489583
"3910",53478603,700.504306309,13.6556868489583
"3911",53478604,700.504306309,13.6556868489583
"3928",53478605,755.546504989,16.122294921875
"3931",53478607,753.530854925,15.8766520182292
"3934",53478609,787.609105245,16.2104801432292
"3937",53478611,779.546504989,18.0387825520833
"3938",53478613,779.546504989,17.9110904947917
"3942",53478615,689.535940303,16.0942659505208
"3943",53478617,717.567240431,16.5141796875
"3944",53478619,715.551590367,18.2197835286458
"3945",53478621,715.551590367,18.2197835286458
"3952",53478623,729.530854925,16.0748990885417
"3961",53478625,753.530854925,18.5477213541667
"3964",53478627,751.515204861,16.5323795572917
"3967",53478629,785.593455181,14.7736555989583
"3970",53478631,777.530854925,19.8957291666667
"3971",53478633,777.530854925,18.4119596354167
"3973",53478635,815.640405373,17.21546875
"3974",53478637,813.624755309,15.18087890625
"3975",53478639,687.520290239,17.1903190104167
"3976",53478641,715.551590367,18.2197835286458
"3977",53478643,713.535940303,17.5474088541667
"3978",53478645,713.535940303,17.5474088541667
"3994",53478647,769.562155053,16.3961165364583
"3997",53478649,767.546504989,16.2458040364583
"3999",53478651,801.624755309,16.686123046875
"4003",53478653,793.562155053,17.1916373697917
"4004",53478655,793.562155053,17.1920703125
"4006",53478657,831.671705501,14.4192805989583
"4007",53478659,829.656055437,16.901220703125
"4008",53478661,703.551590367,16.2972216796875
"4009",53478663,731.582890495,17.1118619791667
"4010",53478665,729.567240431,18.8392887369792
"4011",53478667,729.567240431,18.8392887369792
"4029",53478669,781.562155053,14.5955777994792
"4040",53478671,717.567240431,16.5141796875
"4041",53478673,745.598540559,16.9605045572917
"4042",53478675,743.582890495,18.4796158854167
"4043",53478677,743.582890495,18.4796158854167
"4059",53478679,781.562155053,17.838740234375
"4062",53478681,779.546504989,16.7542252604167
"4065",53478683,813.624755309,15.18087890625
"4068",53478685,805.562155053,19.49732421875
"4070",53478687,805.562155053,18.2136295572917
"4071",53478689,843.671705501,17.2027669270833
"4072",53478691,841.656055437,15.3073225911458
"4073",53478693,715.551590367,18.2197835286458
"4074",53478695,743.582890495,18.4796158854167
"4075",53478697,741.567240431,16.8650911458333
"4076",53478699,741.567240431,16.8650911458333
"4095",53478701,809.593455181,15.6779459635417
"4106",53478703,745.598540559,16.9605045572917
"4107",53478705,773.629840687,16.8412727864583
"4108",53478707,771.614190623,17.7404736328125
"4109",53478709,771.614190623,17.7404736328125
"4110",53478711,731.546504989,16.8047005208333
"4111",53478713,729.530854925,16.0748990885417
"4112",53478715,745.562155053,16.3783430989583
"4113",53478717,759.577805117,16.185068359375
"4114",53478719,757.562155053,16.4331608072917
"4117",53478721,785.593455181,14.7736555989583
"4118",53478723,783.577805117,16.7862272135417
"4119",53478725,781.562155053,16.9029296875
"4120",53478727,781.562155053,16.5947428385417
"4121",53478729,779.546504989,16.7542252604167
"4122",53478731,815.640405373,17.21546875
"4123",53478733,813.624755309,15.18087890625
"4124",53478735,811.609105245,15.4356884765625
"4125",53478737,809.593455181,17.8018570963542
"4126",53478739,809.593455181,16.7900699869792
"4127",53478741,807.577805117,16.8175618489583
"4128",53478743,807.577805117,15.8304069010417
"4131",53478745,841.656055437,15.3073225911458
"4132",53478747,839.640405373,15.9713916015625
"4133",53478749,835.609105245,16.5971061197917
"4134",53478751,833.593455181,19.6252018229167
"4137",53478753,871.703005629,17.0352897135417
"4138",53478755,869.687355565,15.5812483723958
"4139",53478757,743.582890495,18.4796158854167
"4140",53478759,771.614190623,17.7404736328125
"4141",53478761,769.598540559,16.510146484375
"4142",53478763,769.598540559,16.510146484375
"4149",53478765,785.593455181,14.7736555989583
"4160",53478767,807.577805117,15.8304069010417
"4163",53478769,841.656055437,15.3073225911458
"4166",53478771,833.593455181,19.6252018229167
"4167",53478773,833.593455181,18.5483561197917
"4170",53478775,869.687355565,15.5812483723958
"4171",53478777,743.582890495,18.4796158854167
"4172",53478779,771.614190623,17.7404736328125
"4173",53478781,769.598540559,16.510146484375
"4174",53478783,769.598540559,16.510146484375
"4181",53478785,783.577805117,16.7862272135417
"4184",53478787,807.577805117,16.8175618489583
"4193",53478789,805.562155053,18.2136295572917
"4196",53478791,839.640405373,15.9713916015625
"4200",53478793,831.577805117,18.11103515625
"4202",53478795,869.687355565,17.2191194661458
"4203",53478797,867.671705501,15.3228792317708
"4204",53478799,741.567240431,17.8015234375
"4205",53478801,769.598540559,18.519140625
"4206",53478803,767.582890495,16.5696223958333
"4207",53478805,767.582890495,16.5696223958333
"4214",53478807,781.562155053,16.9029296875
"4223",53478809,805.562155053,19.0241845703125
"4226",53478811,803.546504989,17.5781298828125
"4229",53478813,837.624755309,16.7575455729167
"4232",53478815,829.562155053,17.504599609375
"4233",53478817,829.562155053,16.0691357421875
"4235",53478819,867.671705501,16.13431640625
"4236",53478821,865.656055437,15.58064453125
"4237",53478823,739.551590367,18.5963704427083
"4238",53478825,767.582890495,17.2720572916667
"4239",53478827,765.567240431,18.9318701171875
"4240",53478829,765.567240431,18.9318701171875
"4247",53478831,781.562155053,16.5947428385417
"4256",53478833,805.562155053,19.1142936197917
"4259",53478835,803.546504989,18.6446875
"4262",53478837,837.624755309,15.73298828125
"4265",53478839,829.562155053,17.5474169921875
"4266",53478841,829.562155053,17.814130859375
"4268",53478843,867.671705501,16.1879752604167
"4269",53478845,865.656055437,15.9180696614583
"4270",53478847,739.551590367,16.1646484375
"4271",53478849,767.582890495,16.5960237630208
"4272",53478851,765.567240431,17.2427750651042
"4273",53478853,765.567240431,17.2427750651042
"4280",53478855,779.546504989,16.7542252604167
"4289",53478857,803.546504989,18.8778304036458
"4292",53478859,801.530854925,15.7677408854167
"4295",53478861,835.609105245,16.440185546875
"4298",53478863,827.546504989,15.9476155598958
"4299",53478865,827.546504989,15.4116585286458
"4301",53478867,865.656055437,15.8494759114583
"4302",53478869,863.640405373,14.9818033854167
"4303",53478871,737.535940303,18.7911295572917
"4304",53478873,765.567240431,17.885
"4305",53478875,763.551590367,16.9237923177083
"4306",53478877,763.551590367,16.9237923177083
"4322",53478879,839.640405373,17.1571630859375
"4325",53478881,837.624755309,15.8302897135417
"4331",53478883,863.640405373,16.7013444010417
"4334",53478885,901.749955821,13.71412109375
"4336",53478887,773.629840687,16.8412727864583
"4337",53478889,801.661140815,15.5036246744792
"4338",53478891,799.645490751,17.9246988932292
"4339",53478893,799.645490751,17.9246988932292
"4346",53478895,813.624755309,15.18087890625
"4355",53478897,837.624755309,16.5150179036458
"4358",53478899,835.609105245,16.440185546875
"4361",53478901,869.687355565,15.5812483723958
"4364",53478903,861.624755309,20.2042220052083
"4365",53478905,861.624755309,19.3034098307292
"4367",53478907,899.734305757,17.29931640625
"4368",53478909,897.718655693,16.5898095703125
"4369",53478911,771.614190623,17.7404736328125
"4370",53478913,799.645490751,17.9246988932292
"4371",53478915,797.629840687,16.2739567057292
"4372",53478917,797.629840687,16.2739567057292
"4379",53478919,811.609105245,15.4356884765625
"4388",53478921,835.609105245,17.373212890625
"4391",53478923,833.593455181,18.5483561197917
"4394",53478925,867.671705501,15.3228792317708
"4397",53478927,859.609105245,19.9661767578125
"4398",53478929,859.609105245,18.7752294921875
"4400",53478931,897.718655693,17.2140234375
"4401",53478933,895.703005629,16.1379947916667
"4402",53478935,769.598540559,18.519140625
"4403",53478937,797.629840687,17.8989290364583
"4404",53478939,795.614190623,17.1141080729167
"4405",53478941,795.614190623,17.1141080729167
"4406",53478943,755.546504989,16.122294921875
"4407",53478945,753.530854925,18.5477213541667
"4408",53478947,769.562155053,16.3961165364583
"4409",53478949,783.577805117,17.6338427734375
"4410",53478951,781.562155053,17.838740234375
"4411",53478953,811.609105245,17.4175081380208
"4412",53478955,809.593455181,17.8018570963542
"4413",53478957,809.593455181,17.8018570963542
"4414",53478959,807.577805117,16.8175618489583
"4415",53478961,805.562155053,19.0241845703125
"4416",53478963,805.562155053,19.1142936197917
"4417",53478965,803.546504989,18.8778304036458
"4418",53478967,839.640405373,17.1571630859375
"4419",53478969,837.624755309,16.5150179036458
"4420",53478971,835.609105245,17.373212890625
"4421",53478973,833.593455181,18.3869905598958
"4422",53478975,833.593455181,19.7886604817708
"4423",53478977,831.577805117,18.4183854166667
"4424",53478979,831.577805117,19.6288541666667
"4425",53478981,829.562155053,17.6663216145833
"4426",53478983,867.671705501,16.3621907552083
"4427",53478985,865.656055437,16.4767529296875
"4428",53478987,863.640405373,16.6229801432292
"4429",53478989,859.609105245,20.1326497395833
"4430",53478991,857.593455181,18.5342643229167
"4431",53478993,857.593455181,18.456689453125
"4432",53478995,855.577805117,17.2379459635417
"4433",53478997,895.703005629,16.7370377604167
"4434",53478999,893.687355565,15.8248860677083
"4435",53479001,767.582890495,17.2724527994792
"4436",53479003,795.614190623,18.1346663411458
"4437",53479005,793.598540559,19.2305843098958
"4438",53479007,793.598540559,19.2305843098958
"4445",53479009,809.593455181,16.7900699869792
"4453",53479011,833.593455181,19.7886604817708
"4456",53479013,831.577805117,18.11103515625
"4459",53479015,865.656055437,15.58064453125
"4462",53479017,857.593455181,18.387509765625
"4463",53479019,857.593455181,17.324453125
"4465",53479021,895.703005629,17.3434586588542
"4466",53479023,893.687355565,15.064375
"4467",53479025,767.582890495,17.2720572916667
"4468",53479027,795.614190623,18.4084309895833
"4469",53479029,793.598540559,18.3833056640625
"4470",53479031,793.598540559,18.3833056640625
"4477",53479033,807.577805117,16.8175618489583
"4486",53479035,831.577805117,18.4183854166667
"4489",53479037,829.562155053,17.7619010416667
"4492",53479039,863.640405373,16.6229801432292
"4495",53479041,855.577805117,16.892841796875
"4496",53479043,855.577805117,16.5583610026042
"4498",53479045,893.687355565,15.3196354166667
"4499",53479047,891.671705501,16.0020784505208
"4500",53479049,765.567240431,18.9230436197917
"4501",53479051,793.598540559,17.56955078125
"4502",53479053,791.582890495,19.2570751953125
"4503",53479055,791.582890495,19.2570751953125
"4504",53479057,753.530854925,15.8766520182292
"4505",53479059,751.515204861,16.5323795572917
"4506",53479061,767.546504989,16.2458040364583
"4507",53479063,781.562155053,14.5955777994792
"4508",53479065,779.546504989,16.7542252604167
"4509",53479067,809.593455181,15.6779459635417
"4510",53479069,807.577805117,15.8304069010417
"4511",53479071,807.577805117,15.8304069010417
"4512",53479073,805.562155053,18.2136295572917
"4513",53479075,803.546504989,17.5781298828125
"4514",53479077,803.546504989,18.6446875
"4515",53479079,801.530854925,15.7677408854167
"4516",53479081,837.624755309,15.8302897135417
"4517",53479083,835.609105245,16.440185546875
"4518",53479085,833.593455181,18.5483561197917
"4519",53479087,831.577805117,19.6288541666667
"4520",53479089,831.577805117,18.11103515625
"4521",53479091,829.562155053,17.7619010416667
"4522",53479093,829.562155053,17.814130859375
"4523",53479095,827.546504989,15.957646484375
"4524",53479097,865.656055437,15.8494759114583
"4525",53479099,863.640405373,14.9818033854167
"4526",53479101,861.624755309,19.3034098307292
"4527",53479103,857.593455181,17.324453125
"4528",53479105,855.577805117,16.7351009114583
"4529",53479107,855.577805117,16.5895182291667
"4530",53479109,853.562155053,15.358818359375
"4531",53479111,893.687355565,15.0609765625
"4532",53479113,891.671705501,15.5107958984375
"4533",53479115,765.567240431,17.885
"4534",53479117,793.598540559,16.764462890625
"4535",53479119,791.582890495,16.5717317708333
"4536",53479121,791.582890495,16.5717317708333
"4539",53479123,765.530854925,18.3122281901042
"4543",53479125,805.562155053,19.1142936197917
"4552",53479127,829.562155053,17.6663216145833
"4555",53479129,827.546504989,15.957646484375
"4558",53479131,861.624755309,19.9525797526042
"4561",53479133,853.562155053,16.0930729166667
"4564",53479135,891.671705501,16.5775227864583
"4565",53479137,889.656055437,17.4331087239583
"4566",53479139,763.551590367,19.8939290364583
"4567",53479141,791.582890495,17.936240234375
"4568",53479143,789.567240431,20.888076171875
"4569",53479145,789.567240431,20.888076171875
"4585",53479147,867.671705501,16.3621907552083
"4588",53479149,865.656055437,15.8494759114583
"4594",53479151,891.671705501,16.6607600911458
"4595",53479153,891.671705501,16.4191471354167
"4597",53479155,929.781255949,14.0942838541667
"4599",53479157,801.661140815,15.5036246744792
"4600",53479159,829.692440943,15.8212158203125
"4601",53479161,827.676790879,18.37798828125
"4602",53479163,827.676790879,18.37798828125
"4603",53479165,787.609105245,16.2104801432292
"4604",53479167,785.593455181,14.7736555989583
"4605",53479169,801.624755309,16.686123046875
"4606",53479171,815.640405373,17.21546875
"4607",53479173,813.624755309,15.18087890625
"4608",53479175,843.671705501,17.2027669270833
"4609",53479177,841.656055437,15.3073225911458
"4610",53479179,839.640405373,15.9713916015625
"4611",53479181,837.624755309,16.7575455729167
"4612",53479183,837.624755309,15.73298828125
"4613",53479185,835.609105245,16.440185546875
"4614",53479187,871.703005629,17.0352897135417
"4615",53479189,869.687355565,15.5812483723958
"4616",53479191,867.671705501,15.3228792317708
"4617",53479193,865.656055437,16.4767529296875
"4618",53479195,865.656055437,15.58064453125
"4619",53479197,863.640405373,16.6229801432292
"4620",53479199,863.640405373,14.9818033854167
"4621",53479201,861.624755309,19.9525797526042
"4622",53479203,899.734305757,17.29931640625
"4624",53479205,895.703005629,16.1379947916667
"4625",53479207,891.671705501,15.4640706380208
"4626",53479209,889.656055437,19.1334212239583
